product_id,product_name,category,subcategory,brand,base_price,supplier,is_active,valid_from
3167,Maybelline Makeup West,Beauty,Makeup,Maybelline,233.18,"Jenkins, Gonzalez and Morgan",0,2024-11-25
3168,Simon & Schuster Children Close,Books,Children,Simon & Schuster,443.84,"Cruz, Holmes and White",0,2023-12-14
3169,Adidas Equipment Agent,Sports,Equipment,Adidas,809.63,"Clark, Bradley and Jackson",1,2024-08-05
3170,Nivea Makeup Response,Beauty,Makeup,Nivea,449.28,"Hammond, Davidson and Andrews",1,2024-09-17
3171,Dove Fragrances Decade,Beauty,Fragrances,Dove,811.6,Jenkins Group,0,2023-07-13
3172,HarperCollins Business Trip,Books,Business,HarperCollins,908.48,"Anderson, Velazquez and Stewart",1,2024-12-28
3173,MAC Haircare Source,Beauty,Haircare,MAC,895.86,"Schmidt, Fuller and Johnson",1,2023-03-20
3174,Estee Lauder Personal Care Stop,Beauty,Personal Care,Estee Lauder,637.32,Miller Inc,1,2024-12-18
3175,Cuisinart Cookware Training,Home & Kitchen,Cookware,Cuisinart,494.28,Rivera Inc,1,2023-09-04
3176,KitchenAid Decor Word,Home & Kitchen,Decor,KitchenAid,688.97,Harris-Hernandez,1,2023-06-18
3177,Random House Fiction Food,Books,Fiction,Random House,272.35,Cox LLC,1,2024-04-01
3178,Cuisinart Bedding West,Home & Kitchen,Bedding,Cuisinart,716.81,Alvarez-Padilla,1,2023-08-17
3179,Random House Fiction Floor,Books,Fiction,Random House,824.12,Lang and Sons,1,2024-12-03
3180,Wayfair Small Appliances Up,Home & Kitchen,Small Appliances,Wayfair,45.13,Martin Inc,1,2024-02-21
3181,HarperCollins Fiction Whether,Books,Fiction,HarperCollins,211.89,"Ortiz, Hoffman and Fuller",1,2024-06-30
3182,Levi's T-shirts Fast,Clothing,T-shirts,Levi's,481.84,"Charles, Wright and Wilson",0,2023-04-27
3183,HomeDepot Small Appliances Where,Home & Kitchen,Small Appliances,HomeDepot,845.43,Davis-Williams,0,2024-11-17
3184,Under Armour Equipment I,Sports,Equipment,Under Armour,393.74,Gray-Jackson,0,2023-01-19
3185,MAC Skincare Peace,Beauty,Skincare,MAC,442.21,"Huerta, Cox and Alexander",0,2024-03-23
3186,Samsung Smartphones Court,Electronics,Smartphones,Samsung,241.24,Shannon-Waller,1,2024-06-08
3187,Cuisinart Cookware Our,Home & Kitchen,Cookware,Cuisinart,351.93,Blackwell-Huerta,1,2024-11-22
3188,Dove Personal Care Hope,Beauty,Personal Care,Dove,19.82,Thompson PLC,0,2023-08-25
3189,LG Tablets Research,Electronics,Tablets,LG,200.6,Rangel-Rodriguez,0,2024-12-30
3190,Estee Lauder Personal Care Street,Beauty,Personal Care,Estee Lauder,555.98,"Gonzalez, Walters and Carter",0,2024-09-10
3191,Ninja Bedding Stop,Home & Kitchen,Bedding,Ninja,897.93,Gomez Group,0,2023-01-16
3192,HarperCollins Technology Pretty,Books,Technology,HarperCollins,683.94,"Butler, Jackson and York",0,2023-06-02
3193,Zara Shoes Must,Clothing,Shoes,Zara,650.37,Hendrix-Strong,1,2023-01-22
3194,Maybelline Makeup Might,Beauty,Makeup,Maybelline,839.9,Bullock-Williams,1,2023-07-08
3195,Under Armour Apparel School,Sports,Apparel,Under Armour,414.75,Baker-Ferrell,1,2023-09-23
3196,Under Armour Equipment Amount,Sports,Equipment,Under Armour,646.18,Brady-Wolf,0,2023-12-25
3197,Lenovo Smartwatches Receive,Electronics,Smartwatches,Lenovo,385.62,Cook Inc,1,2023-04-15
3198,Macmillan Fiction Try,Books,Fiction,Macmillan,809.06,"Smith, Berry and Turner",0,2023-06-08
3199,Puma Accessories West,Sports,Accessories,Puma,505.62,James-Johnson,1,2024-06-08
3200,Reebok Footwear Expect,Sports,Footwear,Reebok,998.49,"Brooks, Richardson and Hunt",0,2024-09-04
3201,Adidas Jeans Language,Clothing,Jeans,Adidas,207.28,Zimmerman-Anderson,0,2023-09-29
3202,Uniqlo T-shirts Serve,Clothing,T-shirts,Uniqlo,974.79,Tran-Burns,1,2023-07-30
3203,Random House Technology Because,Books,Technology,Random House,390.47,Sellers-Miller,1,2024-06-04
3204,Wayfair Bedding White,Home & Kitchen,Bedding,Wayfair,814.14,Hensley-Huang,0,2023-01-21
3205,Maybelline Haircare Talk,Beauty,Haircare,Maybelline,111.51,Drake Inc,0,2023-07-11
3206,Nike Footwear Bad,Sports,Footwear,Nike,657.49,Brooks and Sons,0,2024-03-23
3207,Nike Apparel Suddenly,Sports,Apparel,Nike,938.05,Maxwell Inc,1,2023-01-11
3208,Nike Footwear Several,Sports,Footwear,Nike,14.61,Doyle LLC,1,2024-11-09
3209,Dell Smartwatches When,Electronics,Smartwatches,Dell,398.05,"Jones, Aguilar and Sheppard",1,2023-12-27
3210,H&M Jackets Program,Clothing,Jackets,H&M,453.79,Hartman-Rodriguez,1,2023-04-08
3211,Estee Lauder Fragrances Arrive,Beauty,Fragrances,Estee Lauder,141.09,"Taylor, Hardin and House",0,2023-05-28
3212,Reebok Accessories Benefit,Sports,Accessories,Reebok,524.29,"Bean, Smith and Moody",1,2023-07-04
3213,Simon & Schuster Children Develop,Books,Children,Simon & Schuster,397.33,Love Group,0,2023-09-09
3214,Random House Technology Process,Books,Technology,Random House,625.45,"Lee, Roth and Erickson",1,2024-01-23
3215,Adidas Nutrition Point,Sports,Nutrition,Adidas,610.66,"Lopez, Roberts and Lowe",0,2024-11-05
3216,HomeDepot Decor Traditional,Home & Kitchen,Decor,HomeDepot,585.61,Ramos PLC,1,2023-01-08
3217,Lenovo Headphones Base,Electronics,Headphones,Lenovo,14.92,Mccann LLC,0,2023-04-25
3218,Maybelline Fragrances Unit,Beauty,Fragrances,Maybelline,247.88,"Johnston, Lopez and Martinez",1,2024-08-17
3219,Dell Smartphones Bag,Electronics,Smartphones,Dell,800.44,Lopez LLC,0,2024-08-13
3220,Penguin Science Drive,Books,Science,Penguin,871.31,Foster PLC,0,2023-08-22
3221,Dove Fragrances Plant,Beauty,Fragrances,Dove,929.03,Hunter-Mitchell,1,2023-12-01
3222,Random House Fiction Enough,Books,Fiction,Random House,408.01,Moss-Schmidt,0,2024-05-26
3223,H&M Jackets Voice,Clothing,Jackets,H&M,351.68,"King, Webster and Brown",1,2023-02-21
3224,KitchenAid Storage Minute,Home & Kitchen,Storage,KitchenAid,373.96,Orr-Brown,0,2024-08-12
3225,Wayfair Small Appliances Television,Home & Kitchen,Small Appliances,Wayfair,491.07,Miller-Duran,1,2024-07-13
3226,Penguin Non-fiction Like,Books,Non-fiction,Penguin,626.09,Rowland Ltd,0,2023-03-13
3227,Adidas Equipment From,Sports,Equipment,Adidas,328.08,"Wise, Rocha and Wolfe",1,2024-04-18
3228,New Balance Apparel Resource,Sports,Apparel,New Balance,366.39,Carroll Ltd,1,2024-10-17
3229,Under Armour Equipment From,Sports,Equipment,Under Armour,923.39,Howard-Shepherd,1,2023-10-18
3230,Ninja Storage Money,Home & Kitchen,Storage,Ninja,685.4,Hines-Edwards,0,2024-08-04
3231,HomeDepot Decor Customer,Home & Kitchen,Decor,HomeDepot,473.2,Matthews Inc,0,2024-06-23
3232,Maybelline Fragrances Head,Beauty,Fragrances,Maybelline,525.38,Marshall-Murray,1,2024-12-21
3233,Sony Smartwatches Style,Electronics,Smartwatches,Sony,796.43,Ford-Nolan,0,2023-12-21
3234,Estee Lauder Haircare Claim,Beauty,Haircare,Estee Lauder,698.7,Rojas Group,1,2023-11-25
3235,Nivea Haircare Ago,Beauty,Haircare,Nivea,480.29,Kramer Group,1,2024-11-09
3236,HarperCollins Fiction Project,Books,Fiction,HarperCollins,643.2,Ross Inc,1,2023-12-07
3237,HarperCollins Technology Strong,Books,Technology,HarperCollins,704.66,"Whitehead, Hernandez and Shah",1,2023-06-21
3238,Cuisinart Cookware Beyond,Home & Kitchen,Cookware,Cuisinart,636.46,Myers and Sons,1,2023-08-02
3239,Ninja Decor Green,Home & Kitchen,Decor,Ninja,835.94,Smith Group,0,2023-05-06
3240,L'Oreal Haircare Floor,Beauty,Haircare,L'Oreal,814.36,"Ramirez, Lee and Lawson",0,2024-01-26
3241,Adidas Accessories Lead,Sports,Accessories,Adidas,277.96,Valentine-Moore,1,2024-06-04
3242,Sony Smartphones As,Electronics,Smartphones,Sony,203.56,Ali-Jones,0,2023-09-12
3243,Under Armour Apparel Season,Sports,Apparel,Under Armour,670.77,Franklin-Thomas,1,2024-02-10
3244,Adidas Sweaters Yes,Clothing,Sweaters,Adidas,50.14,Lara-Butler,0,2023-01-14
3245,Puma Accessories Foot,Sports,Accessories,Puma,618.64,"Moore, Mccoy and Sutton",0,2023-12-03
3246,Reebok Nutrition Population,Sports,Nutrition,Reebok,239.73,George PLC,1,2023-08-10
3247,Maybelline Skincare Growth,Beauty,Skincare,Maybelline,90.65,"Brooks, Barker and Anderson",0,2024-03-18
3248,Samsung Smartwatches Material,Electronics,Smartwatches,Samsung,701.28,Smith LLC,0,2023-11-23
3249,Puma Apparel Employee,Sports,Apparel,Puma,874.22,Blackburn Ltd,0,2023-07-04
3250,Cuisinart Storage Where,Home & Kitchen,Storage,Cuisinart,390.91,Schultz-Winters,0,2024-01-08
3251,Wayfair Small Appliances Stop,Home & Kitchen,Small Appliances,Wayfair,788.82,Peters-Ray,0,2023-09-18
3252,HarperCollins Non-fiction Say,Books,Non-fiction,HarperCollins,335.46,Winters LLC,1,2024-09-02
3253,Macmillan Science Project,Books,Science,Macmillan,730.38,"Maddox, Perez and Watkins",1,2023-07-07
3254,Samsung Gaming Consoles Tax,Electronics,Gaming Consoles,Samsung,523.71,Burns Group,1,2024-11-25
3255,Dove Personal Care After,Beauty,Personal Care,Dove,955.42,Dixon-Davis,1,2024-08-08
3256,Macmillan Children Choose,Books,Children,Macmillan,602.97,"Morris, Moreno and Ford",1,2024-12-03
3257,Nivea Personal Care Vote,Beauty,Personal Care,Nivea,618.0,"Adams, Cole and Waters",1,2024-09-09
3258,Wayfair Furniture Speech,Home & Kitchen,Furniture,Wayfair,995.64,Joseph-Cox,1,2024-08-30
3259,Levi's T-shirts Artist,Clothing,T-shirts,Levi's,541.48,Wright-Schultz,0,2023-09-15
3260,HomeDepot Cookware Heart,Home & Kitchen,Cookware,HomeDepot,77.76,"Olson, Thomas and Nelson",0,2023-09-09
3261,HomeDepot Decor Memory,Home & Kitchen,Decor,HomeDepot,289.04,Jacobs-Herrera,1,2024-10-05
3262,Simon & Schuster Science Talk,Books,Science,Simon & Schuster,393.38,"Lopez, Bradshaw and Jacobs",0,2023-08-21
3263,H&M Activewear Similar,Clothing,Activewear,H&M,178.28,Moss and Sons,0,2024-02-14
3264,HomeDepot Decor Successful,Home & Kitchen,Decor,HomeDepot,470.76,"Campbell, Gibbs and Henderson",1,2024-09-30
3265,L'Oreal Personal Care Tonight,Beauty,Personal Care,L'Oreal,116.54,Evans and Sons,1,2023-04-25
3266,Under Armour Apparel Fine,Sports,Apparel,Under Armour,552.6,Johnson Ltd,0,2024-08-18
3267,Under Armour Footwear Know,Sports,Footwear,Under Armour,231.73,Richardson and Sons,1,2023-12-16
3268,MAC Skincare Process,Beauty,Skincare,MAC,747.35,Peters-Wheeler,1,2024-08-15
3269,Estee Lauder Makeup Former,Beauty,Makeup,Estee Lauder,454.55,Giles Group,1,2023-08-06
3270,IKEA Cookware Decade,Home & Kitchen,Cookware,IKEA,804.69,"Obrien, Mitchell and Willis",1,2023-09-11
3271,Cuisinart Cookware Adult,Home & Kitchen,Cookware,Cuisinart,987.99,Williams LLC,1,2024-03-08
3272,LG Cameras Me,Electronics,Cameras,LG,272.87,Thomas-Decker,0,2023-10-22
3273,Dell Smartwatches Oil,Electronics,Smartwatches,Dell,685.33,Fuller Ltd,1,2023-09-12
3274,Lenovo Smartphones Individual,Electronics,Smartphones,Lenovo,673.75,Nguyen Inc,0,2024-05-17
3275,Uniqlo Sweaters Fear,Clothing,Sweaters,Uniqlo,599.57,Cunningham-Carroll,0,2024-11-20
3276,H&M Activewear Much,Clothing,Activewear,H&M,160.71,Sharp Ltd,1,2023-04-16
3277,LG Gaming Consoles Model,Electronics,Gaming Consoles,LG,799.57,Mcintosh and Sons,0,2023-05-01
3278,Nike T-shirts Blue,Clothing,T-shirts,Nike,812.44,"Martin, Reeves and Davis",0,2023-10-10
3279,Sony Cameras Heavy,Electronics,Cameras,Sony,718.98,Miller-Cooper,1,2023-02-27
3280,Adidas Footwear Mind,Sports,Footwear,Adidas,829.52,Gardner-Warren,0,2024-05-16
3281,Ninja Furniture Strategy,Home & Kitchen,Furniture,Ninja,977.33,Neal-Kelley,0,2023-03-14
3282,H&M Jackets Teach,Clothing,Jackets,H&M,186.86,West Inc,0,2024-08-18
3283,Dell Smartphones Which,Electronics,Smartphones,Dell,95.83,Perez-Brown,1,2024-06-17
3284,Reebok Equipment Open,Sports,Equipment,Reebok,475.04,Williams Ltd,1,2023-06-28
3285,IKEA Storage Measure,Home & Kitchen,Storage,IKEA,255.46,Williams and Sons,0,2023-05-02
3286,Nike Nutrition Truth,Sports,Nutrition,Nike,295.01,Mason LLC,1,2023-10-31
3287,Under Armour Nutrition Something,Sports,Nutrition,Under Armour,674.68,"Santiago, Smith and Cannon",1,2024-01-21
3288,Penguin Business Agent,Books,Business,Penguin,545.84,"Espinoza, Perry and Jones",1,2023-06-08
3289,Zara Activewear Perform,Clothing,Activewear,Zara,263.0,Clark PLC,0,2024-01-20
3290,Samsung Gaming Consoles Account,Electronics,Gaming Consoles,Samsung,53.13,Miles-Perkins,1,2023-10-16
3291,Reebok Apparel Mr,Sports,Apparel,Reebok,668.48,Sanders and Sons,0,2024-02-24
3292,Estee Lauder Personal Care Account,Beauty,Personal Care,Estee Lauder,969.55,"Garner, Campbell and Hawkins",1,2024-02-04
3293,Under Armour Dresses Important,Clothing,Dresses,Under Armour,322.99,Davenport PLC,0,2023-07-22
3294,Simon & Schuster Technology Good,Books,Technology,Simon & Schuster,823.86,Murphy LLC,0,2023-11-04
3295,Uniqlo Sweaters Call,Clothing,Sweaters,Uniqlo,608.73,"Mitchell, Johnson and Morrison",1,2024-05-23
3296,Cuisinart Bedding Remain,Home & Kitchen,Bedding,Cuisinart,692.32,"Carrillo, Harris and Rodriguez",1,2023-10-31
3297,Nike Accessories Summer,Sports,Accessories,Nike,854.88,Newton and Sons,1,2023-06-08
3298,Penguin Business Song,Books,Business,Penguin,442.88,"Fitzgerald, Evans and Norris",1,2023-06-19
3299,Dell Headphones Various,Electronics,Headphones,Dell,128.1,"Meyers, Ward and Brown",0,2024-05-04
3300,Reebok Equipment Drug,Sports,Equipment,Reebok,187.93,"Zamora, Bridges and Robinson",1,2023-01-22
3301,Random House Fiction Force,Books,Fiction,Random House,274.62,Robinson and Sons,0,2024-11-02
3302,L'Oreal Personal Care Goal,Beauty,Personal Care,L'Oreal,698.38,Porter Ltd,0,2023-11-01
3303,HomeDepot Cookware Service,Home & Kitchen,Cookware,HomeDepot,614.84,Ellis-Myers,1,2024-08-11
3304,Reebok Nutrition Company,Sports,Nutrition,Reebok,741.38,Castillo-Carlson,1,2024-09-12
3305,Levi's Jackets Region,Clothing,Jackets,Levi's,537.23,Jones Inc,0,2024-11-20
3306,Macmillan Fiction A,Books,Fiction,Macmillan,155.77,Harvey Inc,0,2023-08-05
3307,New Balance Apparel Wonder,Sports,Apparel,New Balance,298.82,Turner Group,1,2024-07-23
3308,Nike Apparel Out,Sports,Apparel,Nike,570.12,Davis LLC,0,2023-06-20
3309,HomeDepot Small Appliances Race,Home & Kitchen,Small Appliances,HomeDepot,890.89,Maddox Ltd,1,2024-11-14
3310,H&M Activewear Hotel,Clothing,Activewear,H&M,129.6,Ramirez Ltd,1,2023-01-21
3311,Simon & Schuster Non-fiction Finish,Books,Non-fiction,Simon & Schuster,707.27,Roach LLC,0,2023-04-24
3312,Random House Children Everyone,Books,Children,Random House,502.76,Conrad-Clay,0,2024-09-16
3313,Random House Business Who,Books,Business,Random House,800.8,Martinez Ltd,1,2024-08-04
3314,Nike T-shirts Rest,Clothing,T-shirts,Nike,413.45,Beard Group,0,2023-05-19
3315,Nike Nutrition Address,Sports,Nutrition,Nike,499.48,Miller and Sons,1,2023-12-23
3316,H&M T-shirts True,Clothing,T-shirts,H&M,513.68,"Neal, Nelson and Johnson",0,2024-03-16
3317,Asus Smartwatches Media,Electronics,Smartwatches,Asus,140.05,Simon and Sons,1,2023-06-20
3318,HarperCollins Science Attention,Books,Science,HarperCollins,234.71,Gregory-Johnson,0,2024-01-25
3319,HomeDepot Small Appliances Lay,Home & Kitchen,Small Appliances,HomeDepot,318.62,Gutierrez-Dudley,1,2024-03-26
3320,Apple Smartwatches Watch,Electronics,Smartwatches,Apple,75.48,Douglas LLC,0,2024-07-08
3321,IKEA Decor Father,Home & Kitchen,Decor,IKEA,529.2,"Mendoza, Pham and Johnson",0,2023-08-03
3322,Estee Lauder Makeup Try,Beauty,Makeup,Estee Lauder,472.95,Young Group,0,2024-09-24
3323,Under Armour Nutrition Ability,Sports,Nutrition,Under Armour,916.53,"Williams, Hart and Vincent",0,2024-03-13
3324,IKEA Decor Scientist,Home & Kitchen,Decor,IKEA,775.79,Conner-Baldwin,0,2024-08-02
3325,Adidas Apparel Anyone,Sports,Apparel,Adidas,877.83,Cox-George,1,2023-12-24
3326,Under Armour Equipment Tend,Sports,Equipment,Under Armour,253.15,Stephens-Brooks,0,2024-12-04
3327,Puma Footwear Hot,Sports,Footwear,Puma,556.95,"Arnold, Thomas and Moss",0,2023-09-30
3328,Cuisinart Decor Investment,Home & Kitchen,Decor,Cuisinart,231.38,Carpenter LLC,1,2024-01-02
3329,Wayfair Bedding Hand,Home & Kitchen,Bedding,Wayfair,349.13,Hernandez-Chambers,0,2024-11-24
3330,Sony Headphones Miss,Electronics,Headphones,Sony,950.61,"Daniels, Ward and Reynolds",1,2024-04-15
3331,Puma Accessories Environment,Sports,Accessories,Puma,647.1,Cook LLC,1,2024-05-19
3332,Nivea Makeup Man,Beauty,Makeup,Nivea,617.48,Molina-Hensley,1,2023-05-11
3333,MAC Makeup Voice,Beauty,Makeup,MAC,895.68,Cooper Ltd,1,2023-04-26
3334,Maybelline Personal Care Place,Beauty,Personal Care,Maybelline,174.31,Fernandez-Collier,1,2023-05-07
3335,Dove Fragrances Today,Beauty,Fragrances,Dove,601.93,"Taylor, Velasquez and Harris",1,2024-06-25
3336,Wayfair Small Appliances Individual,Home & Kitchen,Small Appliances,Wayfair,985.32,Colon Inc,1,2024-01-28
3337,Estee Lauder Fragrances Off,Beauty,Fragrances,Estee Lauder,406.49,Stone PLC,0,2023-01-07
3338,Under Armour Activewear Environmental,Clothing,Activewear,Under Armour,255.16,"Ortega, Martin and Perez",0,2024-07-08
3339,HP Tablets Store,Electronics,Tablets,HP,325.07,Burns-Nguyen,1,2024-10-14
3340,IKEA Storage Subject,Home & Kitchen,Storage,IKEA,159.88,Kelley-Foster,0,2024-05-28
3341,Macmillan Non-fiction Ten,Books,Non-fiction,Macmillan,603.48,Robinson-Bell,0,2023-11-16
3342,KitchenAid Small Appliances Rise,Home & Kitchen,Small Appliances,KitchenAid,516.21,Perez Ltd,1,2023-12-22
3343,Penguin Business Clearly,Books,Business,Penguin,878.79,"Woodard, Lopez and Smith",1,2024-09-11
3344,Lenovo Gaming Consoles Mother,Electronics,Gaming Consoles,Lenovo,155.46,Simpson Inc,1,2024-06-26
3345,Under Armour Apparel Follow,Sports,Apparel,Under Armour,640.43,Campos LLC,1,2024-10-05
3346,Uniqlo Activewear Determine,Clothing,Activewear,Uniqlo,185.99,"Little, Lynn and Lee",1,2023-01-16
3347,Adidas Accessories Allow,Sports,Accessories,Adidas,135.22,Martinez-Lopez,1,2024-08-28
3348,Samsung Headphones Response,Electronics,Headphones,Samsung,320.15,Jones Group,0,2023-04-06
3349,Samsung Smartphones Knowledge,Electronics,Smartphones,Samsung,354.46,Stanley-Smith,0,2024-04-12
3350,HP Headphones First,Electronics,Headphones,HP,304.21,Hughes-Clark,0,2023-12-02
3351,Sony Gaming Consoles President,Electronics,Gaming Consoles,Sony,857.65,"Gillespie, Reid and Watkins",1,2024-06-14
3352,Nike Dresses Million,Clothing,Dresses,Nike,496.9,Porter LLC,1,2023-01-28
3353,Nike Activewear Especially,Clothing,Activewear,Nike,864.58,"Wells, Salinas and Mullins",1,2024-08-23
3354,HomeDepot Furniture Billion,Home & Kitchen,Furniture,HomeDepot,944.67,Barker-Oliver,0,2023-10-03
3355,Under Armour Activewear Reveal,Clothing,Activewear,Under Armour,427.2,Vang-James,1,2024-01-17
3356,Wayfair Decor Song,Home & Kitchen,Decor,Wayfair,37.03,Wells PLC,0,2023-03-16
3357,HarperCollins Non-fiction Beautiful,Books,Non-fiction,HarperCollins,400.57,Ramsey Ltd,1,2024-05-08
3358,KitchenAid Small Appliances Win,Home & Kitchen,Small Appliances,KitchenAid,306.24,Gibson Ltd,0,2023-09-23
3359,HomeDepot Bedding Effort,Home & Kitchen,Bedding,HomeDepot,149.24,"Riggs, Johnson and Collins",1,2024-08-29
3360,H&M Activewear Score,Clothing,Activewear,H&M,235.53,Robinson-Jenkins,0,2023-01-11
3361,Ninja Bedding Return,Home & Kitchen,Bedding,Ninja,377.2,Watkins Ltd,0,2024-09-01
3362,New Balance Footwear Ahead,Sports,Footwear,New Balance,226.39,"Wallace, Shaw and Ford",1,2024-06-28
3363,Simon & Schuster Science Other,Books,Science,Simon & Schuster,170.11,Solis-Nichols,1,2024-07-19
3364,HP Smartphones Anything,Electronics,Smartphones,HP,390.74,Richards-Wolfe,0,2024-01-20
3365,Adidas Sweaters Contain,Clothing,Sweaters,Adidas,77.77,Carter-Martin,0,2023-08-17
3366,Maybelline Personal Care Plant,Beauty,Personal Care,Maybelline,666.38,Simmons-Mcdaniel,1,2024-10-15
3367,MAC Fragrances Ball,Beauty,Fragrances,MAC,759.42,Olson and Sons,1,2023-01-08
3368,Sony Laptops Impact,Electronics,Laptops,Sony,936.03,"Roman, Whitehead and Barton",0,2023-02-07
3369,HomeDepot Storage Five,Home & Kitchen,Storage,HomeDepot,300.1,Walker Ltd,0,2024-04-01
3370,Apple Smartwatches Through,Electronics,Smartwatches,Apple,934.18,Perez-Wallace,1,2024-07-01
3371,Dove Makeup Yourself,Beauty,Makeup,Dove,331.44,Garcia and Sons,1,2023-04-16
3372,Nike Dresses Sit,Clothing,Dresses,Nike,561.54,"Hart, Kim and Richardson",1,2024-06-29
3373,H&M T-shirts Law,Clothing,T-shirts,H&M,335.76,Erickson Ltd,1,2023-10-17
3374,Dell Laptops Prove,Electronics,Laptops,Dell,350.16,"Rodriguez, Wells and Ramirez",0,2024-03-11
3375,Dove Haircare Science,Beauty,Haircare,Dove,743.27,Jones-Miller,0,2024-11-15
3376,Nivea Makeup Red,Beauty,Makeup,Nivea,850.79,Wells-Hunter,0,2023-07-11
3377,Nike Apparel What,Sports,Apparel,Nike,819.93,Martinez and Sons,0,2023-03-12
3378,Nike Nutrition Own,Sports,Nutrition,Nike,565.62,Ortega Group,1,2024-05-30
3379,Wayfair Decor Office,Home & Kitchen,Decor,Wayfair,525.0,Grant-Woods,1,2024-09-08
3380,IKEA Small Appliances Realize,Home & Kitchen,Small Appliances,IKEA,412.37,Perkins Inc,0,2024-03-13
3381,Adidas Nutrition Among,Sports,Nutrition,Adidas,82.21,Harris LLC,0,2023-04-17
3382,Asus Laptops Skin,Electronics,Laptops,Asus,802.8,"Myers, Watson and Dixon",1,2023-01-13
3383,HP Smartwatches Budget,Electronics,Smartwatches,HP,113.31,"Wade, Richards and Smith",0,2024-11-17
3384,HomeDepot Storage Talk,Home & Kitchen,Storage,HomeDepot,580.89,Flores and Sons,1,2024-11-02
3385,Dove Makeup Media,Beauty,Makeup,Dove,687.72,Lopez Group,0,2024-01-10
3386,Random House Science Measure,Books,Science,Random House,271.68,Garcia Group,0,2024-03-08
3387,HarperCollins Science Property,Books,Science,HarperCollins,568.13,"Weaver, Lara and Thomas",1,2023-04-12
3388,Puma Nutrition Toward,Sports,Nutrition,Puma,367.58,"Thomas, Hodges and Woods",1,2023-03-01
